 riddle[名],謎,知ってる,2020/6/25,3,,,,,
 rivalry[名],競争する（張り合う）こと,知ってる,2020/6/25,,,,,,
 rotate[動],回転する、回転させる、自転する,知ってる,2020/5/25,,,,,,
 rotten[形],腐った、朽ちた,知ってる,2020/6/25,1,,,,,
 rouse[動],目を覚まさせる,知ってる,2020/5/26,2,,,,,
 scenic[形],景観の良い,知ってる,2020/6/26,3,,,,,
 scoop[名],大型スプーン、スクープ、ひとすくい,知ってる,2020/6/25,,,,,,
 screening[名],上映,知ってる,2020/6/25,,,,,,
 scroll[動],スクロールする,知ってる,2020/6/25,,,,,,
 sculptor[名],彫刻家,知ってる,2020/5/26,1,,,,,
 seal[名],アザラシ,知ってる,2020/5/28,,,,,,
 seasonal[形],季節の、季節的な,知ってる,2020/5/31,,,,,,
 selfish[形],利己的な、自己中心的な,知ってる,2020/5/28,,,,,,
 shady[形],日陰の,知ってる,2020/6/25,,,,,,
 sheer[形],まったくの、真の,知ってる,2020/5/29,2,,,,,
 shellfish[名],貝類、甲殻類,知ってる,2020/5/25,,,,,,
 shipment[名],積み荷、貨物,知ってる,2020/6/25,1,,,,,
 shrub[名],低木、茂み,知ってる,2020/5/26,1,,,,,
 shuttle[名],（飛行機、バスなどの）往復便,知ってる,2020/5/31,,,,,,
 simplify[動],簡単にする、単純化する,知ってる,2020/5/28,,,,,,
 simulator[名],シミュレーター、模擬実験装置,知ってる,2020/6/25,,,,,,
 slash[動],切る、切り下げる、（値段、予算を）削減する,知ってる,2020/6/25,1,,,,,
 slump[動],急に落ち込む、暴落する,知ってる,2020/6/25,,,,,,
 smuggle[動],密輸する,知ってる,2020/5/29,1,,,,,
 spacecraft[名],宇宙船,知ってる,2020/5/31,,,,,,
 spacious[形],広々とした、ゆったりした,知ってる,2020/6/25,2,,,,,
 span[動],～に及ぶ、～に広がる,知ってる,2020/6/1,2,,,,,
 spouse[名],配偶者,知ってる,2020/5/31,,,,,,
 sprinkle[動],まく、散りばめる,知ってる,2020/5/29,2,,,,,
 stabilize[動],安定させる,知ってる,2020/5/28,,,,,,
 staff[動],（職員などを）置く、配置する、配属する,知ってる,2020/6/25,,,,,,
 staple[名],主食、基本食品,知ってる,2020/6/25,2,,,,,
 stationery[名],事務用品、文房具,知ってる,2020/7/1,,,,,,
 sting[動],（蜂などが）刺す,知ってる,2020/5/28,,,,,,
 stout[形],がっしりした、頑丈な,知ってる,2020/5/29,1,,,,,
 strand[名],より糸、ひも,知ってる,2020/5/31,,,,,,
 stray[形],宿なしの、はぐれた,知ってる,2020/5/26,1,,,,,
 submarine[名],潜水艦,知ってる,2020/5/28,,,,,,
 subordinate[名],部下,知ってる,2020/5/29,,,,,,
 subordinate[形],下位の、従属している,知ってる,2020/6/25,1,,,,,
 suburban[形],郊外の,知ってる,2020/5/27,,,,,,
 summarize[動],要約する,知ってる,2020/5/24,,,,,,
 superb[形],素晴らしい、最高の,知ってる,2020/5/29,,,,,,
 superficial[形],表面的な、うわべの,知ってる,2020/5/31,,,,,,
 superpower[名],超大国,知ってる,2020/6/25,,,,,,
 supervise[動],監督する,知ってる,2020/5/31,,,,,,
 supplement[動],補う、補足する,知ってる,2020/5/24,,,,,,
 supplement[名],栄養補助剤,知ってる,2020/5/28,,,,,,
 swap[動],交換する,知ってる,2020/6/25,,,,,,
 tap[動],活用する,知ってる,2020/6/1,4,,,,,
 telecommunications[名],電気通信,知ってる,2020/6/25,,,,,,
 temper[名],（かっとなる）気質、気性,知ってる,2020/5/24,,,,,,
 tentative[形],仮の、暫定的な、不確かな,知ってる,2020/5/26,8,,,,,
 textile[名],織物、布地,知ってる,2020/5/24,,,,,,
 texture[名],（布地、皮膚などの）感触、手触り、織り方、生地,知ってる,2020/5/29,,,,,,
 thesis[名],論文、主題,知ってる,2020/10/29,,1,,,,
 thorn[名],（バラなどの）とげ,知ってる,2020/5/24,,,,,,
 thread[名],（論議などの）筋道,知ってる,2020/6/25,,,,,,
 threshold[名],敷居、玄関口、閾値（いきち）、境界値、ボーダーライン,知らない,2021/1/18,,,,,,
 thriving[形],（事業などが）繁栄している、繁盛している,知ってる,2020/5/28,,,,,,
 tireless[形],疲れを知らない,知ってる,2020/6/25,,,,,,
 toil[動],精を出して働く,知ってる,2020/6/25,,,,,,
 tolerant[形],寛大な、寛容な,知ってる,2020/6/25,,,,,,
 tolerate[動],大目に見る、我慢する、耐える、寛大に取り扱う,知ってる,2020/5/25,,,,,,
 toll[名],（通行）料金,知ってる,2020/5/29,,,,,,
 torture[名],拷問,知ってる,2020/5/29,2,,,,,
 toxic[形],有毒な,知ってる,2020/5/31,,,,,,
 tram[名],市街電車、路面電車,知ってる,2020/6/25,2,,,,,
 transaction[名],（商）取引,知ってる,2020/5/28,,,,,,
 transitional[形],過渡期の,知らない,2021/1/18,,,,,,
 traverse[動],横切る、渡る,知ってる,2020/6/26,1,,,,,
 triumphant[形],勝ち誇った,知ってる,2020/6/25,,,,,,
 trivial[形],ささいな、取るに足りない、平凡な,知ってる,2020/6/1,4,,,,,
 troublesome[形],手のかかる、面倒な,知ってる,2020/5/25,,,,,,
 tuck[動],押し込む、しまい込む,知ってる,2020/6/25,,,,,,
 tumble[動],転倒する、転げ落ちる、落下する、崩れ落ちる,,,,,,,,
 unify[動],統一する、統合する,知ってる,2020/6/25,,,,,,
 unquestionably[副],疑いなく、間違いなく,知らない,2021/1/18,,,,,,
 uphill[形],上りの、困難な,知ってる,2021/1/18,,,,,,
 utensil[名],家庭(台所)用品,知ってる,2020/6/1,1,,,,,
 utterance[名],口に出すこと、発言、発声,知ってる,2020/5/26,2,,,,,
 utterly[副],全く、完全に,知ってる,2020/5/25,,,,,,
 valuables[名],貴重品,知ってる,2020/6/25,,,,,,
 vapor[名],蒸気,知ってる,2020/5/24,,,,,,
 vicious[形],悪い、悪徳の、凶暴な,知ってる,2020/5/24,,,,,,
 victimize[動],犠牲にする、不当に扱う,知ってる,2020/6/25,,,,,,
 vow[動],誓う、公約する、断言する,知ってる,2020/5/27,,,,,,
 vulgar[形],下品な、低俗な,知ってる,2020/5/24,,,,,,
 warrant[名],令状,知ってる,2020/6/25,1,,,,,
 warship[名],軍艦,知ってる,2020/6/25,,,,,,
 wary[形],用心深い、注意深い,知ってる,2020/5/25,,,,,,
 watercolor[名],水彩絵の具、水彩画,知ってる,2021/1/18,,,,,,
 waterway[名],航路、運河,知ってる,2020/5/24,,,,,,
 well-behaved[形],行儀の良い,知ってる,2020/6/25,,,,,,
 well-being[名],福祉、健康で安心なこと,知ってる,2020/5/31,,,,,,
 whirl[動],ぐるぐる回る、旋回する、渦を巻く,知ってる,2020/10/29,1,1,,,,
 wholesale[名],卸売り,知ってる,2020/5/28,,,,,,
 witch[名],魔女,知ってる,2020/5/24,,,,,,
 withstand[動],抵抗する、持ちこたえる、逆らう、耐える,,,,,,,,
